time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.name,.position,.velocity,.effort
2022/09/13/22:01:48.063071,448550,1663131708,62730871,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692660490619105, -0.7081108254245301, -0.1423099676715296, -0.46166403711352544, -0.043569389973775685, -3.1670921484576624)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.272803783416748, -5.100442409515381, -0.12504835426807404, -0.16274374723434448, -0.13754922151565552, 0.23953944444656372)"
2022/09/13/22:01:48.065301,448551,1663131708,64733290,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692798773394983, -0.708049015407898, -0.14229900041689092, -0.4616648715785523, -0.04355794588197881, -3.1671183745013636)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.297308921813965, -5.084412574768066, -0.15487711131572723, -0.16395893692970276, -0.14756004512310028, 0.24523156881332397)"
2022/09/13/22:01:48.067001,448552,1663131708,66751440,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692670027362269, -0.708087221985199, -0.14228660265077764, -0.4616895479014893, -0.04355794588197881, -3.1670802275287073)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.318682909011841, -5.090213775634766, -0.14694321155548096, -0.16446331143379211, -0.13711312413215637, 0.23090651631355286)"
2022/09/13/22:01:48.069243,448553,1663131708,68723180,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692798773394983, -0.7080613535693665, -0.14227277437318975, -0.46171410501513677, -0.043569389973775685, -3.167055908833639)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.2988386154174805, -5.106148719787598, -0.1875571757555008, -0.18205514550209045, -0.14327719807624817, 0.24058842658996582)"
2022/09/13/22:01:48.070992,448554,1663131708,70713039,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692803541766565, -0.7080868643573304, -0.14228517213930303, -0.46170087278399663, -0.043607536946431935, -3.1670809427844446)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.3405470848083496, -5.101494312286377, -0.131629079580307, -0.16613897681236267, -0.14586897194385529, 0.2515263855457306)"
2022/09/13/22:01:48.073201,448555,1663131708,72728033,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.169290844594137, -0.7080610555461426, -0.1422980467425745, -0.46168942869219975, -0.04356986681093389, -3.1670804659472864)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.3671302795410156, -5.059666633605957, -0.17339372634887695, -0.1544203758239746, -0.1315244436264038, 0.231826514005661)"
2022/09/13/22:01:48.075463,448556,1663131708,74735654,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1693156401263636, -0.7080729764750977, -0.14228564897646123, -0.46170087278399663, -0.04356891313661748, -3.167105738316671)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.3167386054992676, -5.111817836761475, -0.12089253962039948, -0.15785741806030273, -0.14592258632183075, 0.23006072640419006)"
2022/09/13/22:01:48.077190,448557,1663131708,76723951,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692794005023401, -0.7080857914737244, -0.14228660265077764, -0.4617017072490235, -0.043619934712545216, -3.1670811812030237)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.288019895553589, -5.0768022537231445, -0.13996320962905884, -0.15821021795272827, -0.14402951300144196, 0.23422324657440186)"
2022/09/13/22:01:48.079448,448558,1663131708,78734975,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692794005023401, -0.7080862087062378, -0.14227468172182256, -0.4616655868342896, -0.04356986681093389, -3.167067352925436)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.291795253753662, -5.111462116241455, -0.1472160518169403, -0.15663355588912964, -0.14905720949172974, 0.23636549711227417)"
2022/09/13/22:01:48.081130,448559,1663131708,80744133,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.169302765523092, -0.7080995005420228, -0.1422980467425745, -0.46169038236651616, -0.04355794588197881, -3.1670811812030237)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.3332927227020264, -5.115114212036133, -0.16321894526481628, -0.14430001378059387, -0.13377100229263306, 0.21816176176071167)"
2022/09/13/22:01:48.083412,448560,1663131708,82766196,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692917982684534, -0.7080732148936768, -0.14226180711855108, -0.4617157739451905, -0.043583218251363576, -3.1670694986926478)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.3008577823638916, -5.088822364807129, -0.1676214188337326, -0.16805516183376312, -0.1380334198474884, 0.23524312674999237)"
2022/09/13/22:01:48.085072,448561,1663131708,84761428,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692913214312952, -0.7080604594996949, -0.1422980467425745, -0.4616773885539551, -0.04355842271913701, -3.1670809427844446)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.3107659816741943, -5.097339153289795, -0.17979824542999268, -0.1600002944469452, -0.14528067409992218, 0.24668702483177185)"
2022/09/13/22:01:48.087324,448562,1663131708,86703461,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692794005023401, -0.7081121963313599, -0.14227372804750615, -0.46168990552935796, -0.04359466234316045, -3.167067591344015)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.3168282508850098, -5.123569488525391, -0.13429607450962067, -0.15713724493980408, -0.15755528211593628, 0.21850323677062988)"
2022/09/13/22:01:48.089036,448563,1663131708,88708334,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692803541766565, -0.7080859702876587, -0.14232331911195928, -0.4617132705501099, -0.043569389973775685, -3.167044226323263)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.2614593505859375, -5.092776298522949, -0.19506040215492249, -0.151373952627182, -0.14615686237812042, 0.22046764194965363)"
2022/09/13/22:01:48.091281,448564,1663131708,90717270,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692913214312952, -0.708086685543396, -0.14229900041689092, -0.4616646331599732, -0.04359418550600225, -3.167081658040182)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.263322353363037, -5.056494235992432, -0.08057816326618195, -0.1736917495727539, -0.14204061031341553, 0.23781973123550415)"
2022/09/13/22:01:48.092925,448565,1663131708,92749008,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.169281307850973, -0.7080848974040528, -0.1423113981830042, -0.4616900247386475, -0.043595139180318654, -3.167069737111227)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.3152029514312744, -5.102962493896484, -0.13880525529384613, -0.15043453872203827, -0.1490405797958374, 0.2351691722869873)"
2022/09/13/22:01:48.095160,448566,1663131708,94720881,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692917982684534, -0.7080849570086976, -0.14228469530214483, -0.461688832645752, -0.043581787739888966, -3.1670926252948206)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.2844855785369873, -5.115251541137695, -0.17295993864536285, -0.14879553020000458, -0.14845389127731323, 0.22156870365142822)"
2022/09/13/22:01:48.097397,448567,1663131708,96731214,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1693041960345667, -0.7080742877772828, -0.14229852357973272, -0.46170158803973393, -0.04361898103822881, -3.1670809427844446)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.284013032913208, -5.096119403839111, -0.14943818747997284, -0.15181538462638855, -0.15207211673259735, 0.230210542678833)"
2022/09/13/22:01:48.099145,448568,1663131708,98732205,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692917982684534, -0.7080616515925904, -0.14228517213930303, -0.4617014688304444, -0.04359466234316045, -3.167081419621603)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.364459991455078, -5.121851921081543, -0.1583206057548523, -0.15843041241168976, -0.1355878710746765, 0.2417353093624115)"
2022/09/13/22:01:48.101379,448569,1663131708,100722273,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692903677569788, -0.7080617111972352, -0.14229852357973272, -0.46168895185504155, -0.043595139180318654, -3.167104784642355)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.28290057182312, -5.1324663162231445, -0.19185149669647217, -0.16533464193344116, -0.1406165361404419, 0.23212745785713196)"
2022/09/13/22:01:48.103092,448570,1663131708,102722883,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.169290844594137, -0.7081101697734375, -0.14228564897646123, -0.4617024225047608, -0.04358226457704717, -3.167068068181173)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.281099319458008, -5.115746021270752, -0.1396251916885376, -0.15692861378192902, -0.14231906831264496, 0.23097389936447144)"
2022/09/13/22:01:48.105363,448571,1663131708,104721674,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692798773394983, -0.7080735725215455, -0.14227277437318975, -0.4617014688304444, -0.04359323183168584, -3.1670685450183313)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.3054890632629395, -5.110978126525879, -0.1185448169708252, -0.16602563858032227, -0.14000007510185242, 0.23839059472084045)"
2022/09/13/22:01:48.107053,448572,1663131708,106703078,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692922751056116, -0.708112434749939, -0.14226180711855108, -0.4616897863200684, -0.04358226457704717, -3.167105738316671)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.315843105316162, -5.12698221206665, -0.13081678748130798, -0.16023047268390656, -0.14872445166110992, 0.22642271220684052)"
2022/09/13/22:01:48.109297,448573,1663131708,108695800,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1693037191974085, -0.7080608171275635, -0.14228612581361944, -0.4616531890681763, -0.04356986681093389, -3.1670802275287073)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.3101325035095215, -5.022543430328369, -0.13030001521110535, -0.16880865395069122, -0.1416984498500824, 0.2321680635213852)"
2022/09/13/22:01:48.111134,448574,1663131708,110730817,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1693032423602503, -0.7081121367267151, -0.14229947725404912, -0.46169038236651616, -0.04358131090273076, -3.1670926252948206)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.3269426822662354, -5.121851921081543, -0.1647481918334961, -0.16103234887123108, -0.14140033721923828, 0.23175901174545288)"
2022/09/13/22:01:48.113267,448575,1663131708,112704393,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692660490619105, -0.7080984276584168, -0.14229900041689092, -0.4616779846004029, -0.04356891313661748, -3.1670802275287073)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.336569309234619, -5.079530715942383, -0.14294981956481934, -0.15843680500984192, -0.14135845005512238, 0.24072128534317017)"
2022/09/13/22:01:48.114992,448576,1663131708,114720690,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.169302765523092, -0.7080980700305481, -0.14229852357973272, -0.46167583883319097, -0.04358226457704717, -3.167056385670797)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.30470609664917, -5.073189735412598, -0.1506897509098053, -0.1696149706840515, -0.1390886902809143, 0.23539355397224426)"
2022/09/13/22:01:48.123456,448577,1663131708,122861368,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692913214312952, -0.7080856126597901, -0.1422980467425745, -0.46170301855120854, -0.043606106434957326, -3.1670802275287073)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.341075897216797, -5.0416951179504395, -0.10373453795909882, -0.1528884470462799, -0.13024906814098358, 0.22896063327789307)"
2022/09/13/22:01:48.125130,448578,1663131708,124759376,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1693032423602503, -0.7080854338458558, -0.14229900041689092, -0.4616515201381226, -0.04358274141420537, -3.1670921484576624)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.3403468132019043, -5.061651229858398, -0.16684594750404358, -0.16891834139823914, -0.13957758247852325, 0.21436671912670135)"
2022/09/13/22:01:48.127329,448579,1663131708,126714769,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692546049701136, -0.7080863279155274, -0.14227420488466436, -0.4616531890681763, -0.043569389973775685, -3.167055908833639)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.344601631164551, -5.045623302459717, -0.15038201212882996, -0.14587415754795074, -0.13843496143817902, 0.22972068190574646)"
2022/09/13/22:01:48.129019,448580,1663131708,128714007,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692798773394983, -0.708060697918274, -0.14228564897646123, -0.46171482027087407, -0.04360706010927373, -3.167043749486105)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.368239164352417, -5.135565280914307, -0.15127398073673248, -0.16003933548927307, -0.1387324035167694, 0.2397536039352417)"
2022/09/13/22:01:48.131241,448581,1663131708,130727112,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.169290844594137, -0.7080729168704529, -0.14228564897646123, -0.4617152971080323, -0.04358131090273076, -3.167081896458761)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.330312728881836, -5.098849773406982, -0.1418856382369995, -0.1594533622264862, -0.16326355934143066, 0.228621244430542)"
2022/09/13/22:01:48.132931,448582,1663131708,132712560,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692655722247522, -0.7080605787089844, -0.1422975699054163, -0.46165259302172856, -0.04359466234316045, -3.1671064535724085)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.3277969360351562, -5.099689960479736, -0.147199347615242, -0.1594269573688507, -0.1474369466304779, 0.2398320734500885)"
2022/09/13/22:01:48.135272,448583,1663131708,134717604,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692665258990687, -0.7080993813327332, -0.14228612581361944, -0.4616653484157105, -0.04358274141420537, -3.1670449415790003)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.328023672103882, -5.055245399475098, -0.1291496753692627, -0.1622999757528305, -0.1363157033920288, 0.22747796773910522)"
2022/09/13/22:01:48.136916,448584,1663131708,136712357,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692917982684534, -0.7081004542163392, -0.1422980467425745, -0.46170134962115483, -0.043556992207662404, -3.1670804659472864)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.325222969055176, -5.1118693351745605, -0.18827831745147705, -0.16606780886650085, -0.1376809924840927, 0.2469719648361206)"
2022/09/13/22:01:48.139228,448585,1663131708,138707622,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.169302765523092, -0.7080362600139161, -0.1423113981830042, -0.46168871343646245, -0.04360706010927373, -3.1670568625079554)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.3245961666107178, -5.119096755981445, -0.14770053327083588, -0.15443214774131775, -0.1427970826625824, 0.22465649247169495)"
2022/09/13/22:01:48.141414,448586,1663131708,140752081,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.169302765523092, -0.7080736321261902, -0.14229900041689092, -0.4617021840861817, -0.04358226457704717, -3.1670687834369105)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.297773838043213, -5.099713325500488, -0.15439832210540771, -0.15368947386741638, -0.15019232034683228, 0.21669313311576843)"
2022/09/13/22:01:48.143080,448587,1663131708,142698412,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1692913214312952, -0.7080879372409363, -0.1423099676715296, -0.46168966711077886, -0.04354459444154912, -3.167093340550558)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.2707152366638184, -5.125134468078613, -0.1507808268070221, -0.16521278023719788, -0.14971113204956055, 0.2535102963447571)"
2022/09/13/22:01:48.145385,448588,1663131708,144704523,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.1693289915667933, -0.7080861491015931, -0.14226133028139287, -0.46166522920642095, -0.04358226457704717, -3.1670566240893763)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.3236594200134277, -5.108364105224609, -0.15365253388881683, -0.16406553983688354, -0.14619696140289307, 0.2354845404624939)"
2022/09/13/22:01:48.147053,448589,1663131708,146705362,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.169302765523092, -0.7080867451480408, -0.14227277437318975, -0.4616646331599732, -0.043569389973775685, -3.1670807043658655)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.3252878189086914, -5.041779518127441, -0.1854817271232605, -0.16700312495231628, -0.1385907083749771, 0.20581108331680298)"
2022/09/13/22:01:48.149336,448590,1663131708,148697013,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.169278923665182, -0.7080602806857605, -0.1422975699054163, -0.46170206487689214, -0.043569389973775685, -3.1670823732959192)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.3490054607391357, -5.099955081939697, -0.18629270792007446, -0.15233328938484192, -0.1410195678472519, 0.22212101519107819)"
2022/09/13/22:01:48.151060,448591,1663131708,150714053,,"['elbow_joint', 'shoulder_lift_joint', 'shoulder_pan_joint', 'wrist_1_joint', 'wrist_2_joint', 'wrist_3_joint']","(1.169267479573385, -0.7080733341029664, -0.14227420488466436, -0.46168919027362065, -0.043558899556295216, -3.1671186129199427)","(-0.0, 0.0, 0.0, -0.0, -0.0, 0.0)","(-2.284458637237549, -5.124082565307617, -0.13687646389007568, -0.15492087602615356, -0.14792858064174652, 0.23650455474853516)"
